rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
988.07500000112;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;4;2;6;1;7;2;9;0;html-keyboard-response;313;392666;0.0-313.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;314;392705;0.0-314.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;5;2;4;1;6;0;8;1;html-keyboard-response;315;393709;0.0-315.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_27.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WMF_14.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF;999;999;rsvp_img_15;2;5;2;4;1;6;0;8;1;rsvp_flux;316;394763;0.0-316.0;3038149;05/05/2020 16:59
1122.3199999658;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;5;2;4;1;6;0;8;1;html-keyboard-response;317;395888;0.0-317.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;318;395931;0.0-318.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;6;2;6;1;5;2;7;1;html-keyboard-response;319;396935;0.0-319.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_55.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_77.jpg,imgJS/WFN_4.jpg,imgJS/WFN_scramble_86.jpg,imgJS/WMF_17.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN;999;999;rsvp_img_15;2;6;2;6;1;5;2;7;1;rsvp_flux;320;397988;0.0-320.0;3038149;05/05/2020 16:59
9616.3599999854;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;6;2;6;1;5;2;7;1;html-keyboard-response;321;407609;0.0-321.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;322;407648;0.0-322.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;7;2;3;1;8;1;10;1;html-keyboard-response;323;408653;0.0-323.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_10.jpg,imgJS/WMF_scramble_5.jpg,im;999;999;rsvp_img_15;2;7;2;3;1;8;1;10;1;rsvp_flux;324;409708;0.0-324.0;3038149;05/05/2020 16:59
2348.3649999835;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;7;2;3;1;8;1;10;1;html-keyboard-response;325;412059;0.0-325.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;326;412102;0.0-326.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;8;2;3;1;5;3;7;3;html-keyboard-response;327;413107;0.0-327.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_8.jpg,imgJS/WMN_scramble_34.jpg,imgJS/WMN_scramble_32.jpg,imgJS/WMN_scramble_85.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_30.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_31.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_;999;999;rsvp_img_15;2;8;2;3;1;5;3;7;3;rsvp_flux;328;414161;0.0-328.0;3038149;05/05/2020 16:59
978.45000005327;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;8;2;3;1;5;3;7;3;html-keyboard-response;329;415143;0.0-329.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;330;415185;0.0-330.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;9;2;5;1;6;3;10;1;html-keyboard-response;331;416189;0.0-331.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_76.jpg,imgJS/WMN_scramble_53.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_81.jpg,;999;999;rsvp_img_15;2;9;2;5;1;6;3;10;1;rsvp_flux;332;417243;0.0-332.0;3038149;05/05/2020 16:59
1808.9400000172;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;9;2;5;1;6;3;10;1;html-keyboard-response;333;419055;0.0-333.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;334;419095;0.0-334.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;10;2;6;1;7;2;9;0;html-keyboard-response;335;420099;0.0-335.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_7.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_scramble_68.jpg,imgJS/WFN_scramble_23.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_12.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFF_2.jpg,imgJS/WFN_;999;999;rsvp_img_15;2;10;2;6;1;7;2;9;0;rsvp_flux;336;421153;0.0-336.0;3038149;05/05/2020 16:59
1926.8550000852;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;10;2;6;1;7;2;9;0;html-keyboard-response;337;423083;0.0-337.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;338;423127;0.0-338.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;11;2;4;1;6;2;10;2;html-keyboard-response;339;424131;0.0-339.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_73.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_8.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_35.jpg,imgJS/WFN_scramble_82.jpg,;999;999;rsvp_img_15;2;11;2;4;1;6;2;10;2;rsvp_flux;340;425186;0.0-340.0;3038149;05/05/2020 16:59
3175.7150000194;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;11;2;4;1;6;2;10;2;html-keyboard-response;341;428365;0.0-341.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;342;428408;0.0-342.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;12;2;3;1;4;3;6;3;html-keyboard-response;343;429414;0.0-343.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_70.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WMN_86.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_66.jpg,imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_51.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WM;999;999;rsvp_img_15;2;12;2;3;1;4;3;6;3;rsvp_flux;344;430468;0.0-344.0;3038149;05/05/2020 16:59
1102.0749999443;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;12;2;3;1;4;3;6;3;html-keyboard-response;345;431572;0.0-345.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;346;431612;0.0-346.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;13;2;5;1;5;3;9;0;html-keyboard-response;347;432616;0.0-347.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WMN_23.jpg,imgJS/WMN_scramble_89.jpg,imgJS/WMN_scramble_14.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WFF_18.jpg,imgJS/WM;999;999;rsvp_img_15;2;13;2;5;1;5;3;9;0;rsvp_flux;348;433669;0.0-348.0;3038149;05/05/2020 16:59
953.57999997213;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;13;2;5;1;5;3;9;0;html-keyboard-response;349;434626;0.0-349.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;350;434668;0.0-350.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;14;2;5;1;6;3;10;0;html-keyboard-response;351;435672;0.0-351.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_scramble_12.jpg,imgJS/WMN_scramble_41.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_32.jpg,imgJS/WMN_scramble_18.jpg,imgJS/WMN_scramble_71.jpg,imgJS/WMN_scramble_16.jpg,;999;999;rsvp_img_15;2;14;2;5;1;6;3;10;0;rsvp_flux;352;436725;0.0-352.0;3038149;05/05/2020 16:59
795.21999997087;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;2;14;2;5;1;6;3;10;0;html-keyboard-response;353;437523;0.0-353.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;354;437571;0.0-354.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;15;2;5;1;8;3;12;1;html-keyboard-response;355;438575;0.0-355.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_9.jpg,imgJS/WMN_scramble_75.jpg,imgJS/WMN_scramble_54.jpg,imgJS/WMN_scramble_53.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WMN_scramble_27.jpg,imgJS/WMN_scramble_18.jpg,imgJS/WMN_84.jpg,imgJS/WMN_scramble_88.jpg,im;999;999;rsvp_img_15;2;15;2;5;1;8;3;12;1;rsvp_flux;356;439629;0.0-356.0;3038149;05/05/2020 16:59
1568.4950000141;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;15;2;5;1;8;3;12;1;html-keyboard-response;357;441202;0.0-357.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;358;441242;0.0-358.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;16;2;6;1;4;2;6;0;html-keyboard-response;359;442246;0.0-359.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_36.jpg,imgJS/WFN_21.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFF_17.jpg,imgJS/WFN_scramble_35.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_scramble_66.jpg,imgJS/WFN_;999;999;rsvp_img_15;2;16;2;6;1;4;2;6;0;rsvp_flux;360;443300;0.0-360.0;3038149;05/05/2020 16:59
2155.9350000462;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;16;2;6;1;4;2;6;0;html-keyboard-response;361;445459;0.0-361.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;362;445507;0.0-362.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;17;2;3;1;7;1;9;1;html-keyboard-response;363;446511;0.0-363.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_7.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_20.jpg,imgJS/WMF_;999;999;rsvp_img_15;2;17;2;3;1;7;1;9;1;rsvp_flux;364;447566;0.0-364.0;3038149;05/05/2020 16:59
1551.4449999901;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;17;2;3;1;7;1;9;1;html-keyboard-response;365;449120;0.0-365.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;366;449161;0.0-366.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;18;2;6;1;4;2;6;0;html-keyboard-response;367;450166;0.0-367.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_71.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_46.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFF_13.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_;999;999;rsvp_img_15;2;18;2;6;1;4;2;6;0;rsvp_flux;368;451219;0.0-368.0;3038149;05/05/2020 16:59
4927.314999979;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;18;2;6;1;4;2;6;0;html-keyboard-response;369;456149;0.0-369.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;370;456190;0.0-370.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;19;2;5;1;8;3;10;0;html-keyboard-response;371;457195;0.0-371.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_13.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_74.jpg,imgJS/WMN_scramble_82.jpg,;999;999;rsvp_img_15;2;19;2;5;1;8;3;10;0;rsvp_flux;372;458249;0.0-372.0;3038149;05/05/2020 16:59
1498.5200000228;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;2;19;2;5;1;8;3;10;0;html-keyboard-response;373;459751;0.0-373.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;374;459799;0.0-374.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;20;2;4;1;6;2;8;3;html-keyboard-response;375;460805;0.0-375.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_9.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_71.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WMN_42.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFN;999;999;rsvp_img_15;2;20;2;4;1;6;2;8;3;rsvp_flux;376;461860;0.0-376.0;3038149;05/05/2020 16:59
1213.9949999982;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;20;2;4;1;6;2;8;3;html-keyboard-response;377;463077;0.0-377.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;378;463118;0.0-378.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;21;2;6;1;7;2;9;0;html-keyboard-response;379;464123;0.0-379.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_12.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_scramble_74.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFN_22.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WFF_20.jpg,imgJS/WF;999;999;rsvp_img_15;2;21;2;6;1;7;2;9;0;rsvp_flux;380;465177;0.0-380.0;3038149;05/05/2020 16:59
1076.1700000148;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;21;2;6;1;7;2;9;0;html-keyboard-response;381;466256;0.0-381.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;382;466295;0.0-382.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;22;2;6;1;5;2;9;0;html-keyboard-response;383;467299;0.0-383.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_4.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_27.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_51.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFF_10.jpg,imgJS/WFN;999;999;rsvp_img_15;2;22;2;6;1;5;2;9;0;rsvp_flux;384;468353;0.0-384.0;3038149;05/05/2020 16:59
2499.2100000381;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;22;2;6;1;5;2;9;0;html-keyboard-response;385;470855;0.0-385.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;386;470907;0.0-386.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;23;2;5;1;4;3;8;0;html-keyboard-response;387;471912;0.0-387.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_82.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_42.jpg,imgJS/WMN_scramble_52.jpg,imgJS/WMN_49.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_25.jpg,imgJS/WFF_26.jpg,imgJS/WMN_scramble_49.jpg,imgJS/WM;999;999;rsvp_img_15;2;23;2;5;1;4;3;8;0;rsvp_flux;388;472966;0.0-388.0;3038149;05/05/2020 16:59
1756.865000003;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;2;23;2;5;1;4;3;8;0;html-keyboard-response;389;474725;0.0-389.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;390;474770;0.0-390.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;24;2;5;1;5;3;7;0;html-keyboard-response;391;475774;0.0-391.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_3.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_34.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WFF_6.jpg,imgJS/WMN_scramble_83.jpg,imgJS/WMN_scramble_33.jpg,imgJS/WMN_;999;999;rsvp_img_15;2;24;2;5;1;5;3;7;0;rsvp_flux;392;476830;0.0-392.0;3038149;05/05/2020 16:59
768.30499991775;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;2;24;2;5;1;5;3;7;0;html-keyboard-response;393;477601;0.0-393.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;394;477642;0.0-394.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;25;2;6;1;4;2;6;1;html-keyboard-response;395;478646;0.0-395.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_39.jpg,imgJS/WFN_scramble_84.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_50.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WMF_10.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_scramble_75.jpg,imgJS/WFN_;999;999;rsvp_img_15;2;25;2;6;1;4;2;6;1;rsvp_flux;396;479700;0.0-396.0;3038149;05/05/2020 16:59
1308.5799999535;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;25;2;6;1;4;2;6;1;html-keyboard-response;397;481012;0.0-397.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;398;481053;0.0-398.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;26;2;6;1;7;2;9;1;html-keyboard-response;399;482057;0.0-399.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_scramble_45.jpg,imgJS/WFN_scramble_12.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_77.jpg,imgJS/WFN_scramble_35.jpg,imgJS/WMF_11.jpg,imgJS/WF;999;999;rsvp_img_15;2;26;2;6;1;7;2;9;1;rsvp_flux;400;483111;0.0-400.0;3038149;05/05/2020 16:59
788.59000001103;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;26;2;6;1;7;2;9;1;html-keyboard-response;401;483903;0.0-401.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;402;483954;0.0-402.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;27;2;5;1;8;3;10;1;html-keyboard-response;403;484959;0.0-403.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_86.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_11.jpg,imgJS/WMN_scramble_2.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_55.jpg,imgJS/WMN_scramble_68.jpg,i;999;999;rsvp_img_15;2;27;2;5;1;8;3;10;1;rsvp_flux;404;486013;0.0-404.0;3038149;05/05/2020 16:59
5786.689999979;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;2;27;2;5;1;8;3;10;1;html-keyboard-response;405;491803;0.0-405.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;406;491849;0.0-406.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;28;2;4;1;4;2;8;2;html-keyboard-response;407;492855;0.0-407.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_scramble_74.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_27.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_77.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_1.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_s;999;999;rsvp_img_15;2;28;2;4;1;4;2;8;2;rsvp_flux;408;493909;0.0-408.0;3038149;05/05/2020 16:59
2195.4350000015;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;2;28;2;4;1;4;2;8;2;html-keyboard-response;409;496107;0.0-409.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;410;496147;0.0-410.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;2;29;2;6;1;6;2;8;1;html-keyboard-response;411;497152;0.0-411.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_4.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_63.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WMF_29.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_;999;999;rsvp_img_15;2;29;2;6;1;6;2;8;1;rsvp_flux;412;498206;0.0-412.0;3038149;05/05/2020 16:59
1491.7999999598;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;2;29;2;6;1;6;2;8;1;html-keyboard-response;413;499701;0.0-413.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;414;499756;0.0-414.0;3038149;05/05/2020 16:59
999;instructions/instructionsDiapo/Slide7.jpg;999;999;instrCondi;3;999;NULL;NULL;2;999;999;999;999;image-keyboard-response;415;504394;0.0-415.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;0;2;6;2;5;2;9;1;html-keyboard-response;416;505399;0.0-416.0;3038149;05/05/2020 16:59
