runID	startTime	doneTime	participant_participantID	taskSession_taskSessionID	taskSessionID	sessionName	openingTime	closingTime	task_taskID	rt	stimulus	responses	key_press	test_part	blockNb	trialNb	condiEmoBlock	condiEmoTrial	condiRwd	posCritDist	distractor	posTarget	target	trial_type	trial_index	time_elapsed	internal_node_id	run_id	date	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	375.14000001829	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	7	2	5	2	6	3	10	0	html-keyboard-response	568	878088	0.0-568.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	569	878121	0.0-569.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	8	2	6	2	4	2	8	0	html-keyboard-response	570	879125	0.0-570.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_16.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_76.jpg,imgJS/WFF_29.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WFN_scramble_78.jpg	999	999	rsvp_img_15	5	8	2	6	2	4	2	8	0	rsvp_flux	571	880179	0.0-571.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	680.47499994282	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	8	2	6	2	4	2	8	0	html-keyboard-response	572	880862	0.0-572.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	573	880903	0.0-573.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	9	2	6	2	7	2	9	0	html-keyboard-response	574	881908	0.0-574.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_77.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_31.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFF_36.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WFN_scramble_85.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WFN_scramble_14.jpg	999	999	rsvp_img_15	5	9	2	6	2	7	2	9	0	rsvp_flux	575	882962	0.0-575.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	581.71499997843	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	9	2	6	2	7	2	9	0	html-keyboard-response	576	883546	0.0-576.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	577	883580	0.0-577.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	10	2	6	2	5	2	9	1	html-keyboard-response	578	884584	0.0-578.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_45.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_73.jpg,imgJS/WFN_scramble_36.jpg,imgJS/WFN_33.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WMF_3.jpg,imgJS/WFN_scramble_33.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WFN_scramble_45.jpg	999	999	rsvp_img_15	5	10	2	6	2	5	2	9	1	rsvp_flux	579	885637	0.0-579.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	627.52499990165	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswHom	5	10	2	6	2	5	2	9	1	html-keyboard-response	580	886267	0.0-580.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	581	886304	0.0-581.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	11	2	6	2	4	2	6	0	html-keyboard-response	582	887308	0.0-582.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_86.jpg,imgJS/WFN_scramble_39.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_scramble_84.jpg,imgJS/WFN_74.jpg,imgJS/WFN_scramble_38.jpg,imgJS/WFF_20.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_38.jpg,imgJS/WFN_scramble_76.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_67.jpg	999	999	rsvp_img_15	5	11	2	6	2	4	2	6	0	rsvp_flux	583	888361	0.0-583.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	650.335000013	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	11	2	6	2	4	2	6	0	html-keyboard-response	584	889014	0.0-584.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	585	889047	0.0-585.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	12	2	6	2	4	2	6	1	html-keyboard-response	586	890051	0.0-586.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_24.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_77.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WMF_23.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WFN_scramble_39.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_scramble_55.jpg,imgJS/WFN_scramble_73.jpg	999	999	rsvp_img_15	5	12	2	6	2	4	2	6	1	rsvp_flux	587	891106	0.0-587.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	565.93499996234	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswHom	5	12	2	6	2	4	2	6	1	html-keyboard-response	588	891674	0.0-588.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	589	891708	0.0-589.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	13	2	4	2	7	0	9	0	html-keyboard-response	590	892713	0.0-590.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_3.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_10.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_2.jpg	999	999	rsvp_img_15	5	13	2	4	2	7	0	9	0	rsvp_flux	591	893766	0.0-591.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	877.63999996241	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	13	2	4	2	7	0	9	0	html-keyboard-response	592	894646	0.0-592.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	593	894679	0.0-593.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	14	2	5	2	5	3	7	0	html-keyboard-response	594	895684	0.0-594.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_20.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_61.jpg,imgJS/WMN_74.jpg,imgJS/WMN_scramble_46.jpg,imgJS/WFF_24.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_scramble_75.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_49.jpg,imgJS/WMN_scramble_37.jpg,imgJS/WMN_scramble_49.jpg	999	999	rsvp_img_15	5	14	2	5	2	5	3	7	0	rsvp_flux	595	896738	0.0-595.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	490.22000003606	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	14	2	5	2	5	3	7	0	html-keyboard-response	596	897230	0.0-596.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	597	897264	0.0-597.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	15	2	5	2	8	3	12	0	html-keyboard-response	598	898268	0.0-598.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_44.jpg,imgJS/WMN_scramble_20.jpg,imgJS/WMN_scramble_26.jpg,imgJS/WMN_scramble_44.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_51.jpg,imgJS/WMN_scramble_14.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_31.jpg,imgJS/WMN_scramble_42.jpg,imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_40.jpg,imgJS/WFF_19.jpg,imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_3.jpg	999	999	rsvp_img_15	5	15	2	5	2	8	3	12	0	rsvp_flux	599	899321	0.0-599.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	490.33000005875	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	15	2	5	2	8	3	12	0	html-keyboard-response	600	899814	0.0-600.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	601	899846	0.0-601.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	16	2	5	2	8	3	12	0	html-keyboard-response	602	900851	0.0-602.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_70.jpg,imgJS/WMN_scramble_20.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_scramble_35.jpg,imgJS/WMN_scramble_54.jpg,imgJS/WMN_scramble_85.jpg,imgJS/WMN_scramble_53.jpg,imgJS/WMN_65.jpg,imgJS/WMN_scramble_61.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_scramble_20.jpg,imgJS/WFF_12.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_86.jpg	999	999	rsvp_img_15	5	16	2	5	2	8	3	12	0	rsvp_flux	603	901904	0.0-603.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	672.23999998532	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	16	2	5	2	8	3	12	0	html-keyboard-response	604	902579	0.0-604.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	605	902615	0.0-605.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	17	2	5	2	4	3	8	1	html-keyboard-response	606	903619	0.0-606.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_22.jpg,imgJS/WMN_scramble_8.jpg,imgJS/WMN_18.jpg,imgJS/WMN_scramble_70.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_51.jpg,imgJS/WMF_11.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WMN_scramble_82.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_66.jpg	999	999	rsvp_img_15	5	17	2	5	2	4	3	8	1	rsvp_flux	607	904674	0.0-607.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	672.56500001531	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	17	2	5	2	4	3	8	1	html-keyboard-response	608	905349	0.0-608.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	609	905382	0.0-609.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	18	2	6	2	5	2	7	1	html-keyboard-response	610	906386	0.0-610.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_23.jpg,imgJS/WFN_scramble_60.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WFN_66.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WMF_28.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFN_scramble_33.jpg,imgJS/WFN_scramble_42.jpg	999	999	rsvp_img_15	5	18	2	6	2	5	2	7	1	rsvp_flux	611	907439	0.0-611.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	732.11500002071	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	18	2	6	2	5	2	7	1	html-keyboard-response	612	908174	0.0-612.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	613	908207	0.0-613.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	19	2	5	2	5	3	9	0	html-keyboard-response	614	909211	0.0-614.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMN_scramble_23.jpg,imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_78.jpg,imgJS/WMN_scramble_26.jpg,imgJS/WMN_27.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WMN_scramble_86.jpg,imgJS/WFF_35.jpg,imgJS/WMN_scramble_17.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_39.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_scramble_24.jpg	999	999	rsvp_img_15	5	19	2	5	2	5	3	9	0	rsvp_flux	615	910265	0.0-615.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	628.11499997042	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	79	rsvpAnswFem	5	19	2	5	2	5	3	9	0	html-keyboard-response	616	910895	0.0-616.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	617	910929	0.0-617.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	20	2	6	2	6	2	10	1	html-keyboard-response	618	911933	0.0-618.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WFN_scramble_36.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_27.jpg,imgJS/WFN_scramble_33.jpg,imgJS/WFN_44.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WMF_10.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_scramble_21.jpg	999	999	rsvp_img_15	5	20	2	6	2	6	2	10	1	rsvp_flux	619	912987	0.0-619.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	779.74999998696	<div style="font-size:20px;"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswHom	5	20	2	6	2	6	2	10	1	html-keyboard-response	620	913769	0.0-620.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	621	913807	0.0-621.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	21	2	3	2	5	1	9	1	html-keyboard-response	622	914812	0.0-622.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_3.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_16.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_8.jpg	999	999	rsvp_img_15	5	21	2	3	2	5	1	9	1	rsvp_flux	623	915864	0.0-623.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	874.86500001978	<div style="font-size:20px;"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>	999	78	rsvpAnswFem	5	21	2	3	2	5	1	9	1	html-keyboard-response	624	916742	0.0-624.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	999	999	999	fullscreenExp	999	999	999	999	999	999	999	999	999	fullscreen	625	916775	0.0-625.0	27	14:13 26-5-2020	
27	2020-05-26 12:13:28	2020-05-26 12:39:35	user7	1	1	EMOREG_S1	2020-05-09 00:00:00	2021-05-10 00:00:00	EMOREG	999	fixation_cross	999	999	fixation	5	22	2	4	2	6	0	10	1	html-keyboard-response	626	917780	0.0-626.0	27	14:13 26-5-2020	
