rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;697;626006;0.0-697.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;10;2;3;2;8;3;10;3;html-keyboard-response;698;627010;0.0-698.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_78.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_scramble_81.jpg,imgJS/WMN_scramble_37.jpg,imgJS/WMN_scramble_54.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_11.jpg,imgJS/WMN_scramble_47.jpg;999;999;rsvp_img_15;5;10;2;3;2;8;3;10;3;rsvp_flux;699;628064;0.0-699.0;9546715;05/05/2020 14:35
709.79500003159;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;10;2;3;2;8;3;10;3;html-keyboard-response;700;628776;0.0-700.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;701;628825;0.0-701.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;11;2;6;2;4;2;6;1;html-keyboard-response;702;629829;0.0-702.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_66.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_13.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WMF_27.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN;999;999;rsvp_img_15;5;11;2;6;2;4;2;6;1;rsvp_flux;703;630883;0.0-703.0;9546715;05/05/2020 14:35
1012.8900000127;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;11;2;6;2;4;2;6;1;html-keyboard-response;704;631899;0.0-704.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;705;631936;0.0-705.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;12;2;4;2;7;0;11;0;html-keyboard-response;706;632940;0.0-706.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_21.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_14.jpg;999;999;rsvp_img_15;5;12;2;4;2;7;0;11;0;rsvp_flux;707;633994;0.0-707.0;9546715;05/05/2020 14:35
845.72000009939;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;12;2;4;2;7;0;11;0;html-keyboard-response;708;634843;0.0-708.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;709;634881;0.0-709.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;13;2;6;2;7;2;11;1;html-keyboard-response;710;635885;0.0-710.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_49.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_46.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_37.jpg;999;999;rsvp_img_15;5;13;2;6;2;7;2;11;1;rsvp_flux;711;636938;0.0-711.0;9546715;05/05/2020 14:35
555.89499999769;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;13;2;6;2;7;2;11;1;html-keyboard-response;712;637497;0.0-712.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;713;637537;0.0-713.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;14;2;6;2;7;2;11;1;html-keyboard-response;714;638541;0.0-714.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_scramble_67.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_52.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_72.jpg;999;999;rsvp_img_15;5;14;2;6;2;7;2;11;1;rsvp_flux;715;639595;0.0-715.0;9546715;05/05/2020 14:35
721.0849999683;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;14;2;6;2;7;2;11;1;html-keyboard-response;716;640320;0.0-716.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;717;640357;0.0-717.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;15;2;4;2;4;0;8;0;html-keyboard-response;718;641362;0.0-718.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_27.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_26.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_;999;999;rsvp_img_15;5;15;2;4;2;4;0;8;0;rsvp_flux;719;642415;0.0-719.0;9546715;05/05/2020 14:35
1120.4250000883;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;15;2;4;2;4;0;8;0;html-keyboard-response;720;643539;0.0-720.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;721;643580;0.0-721.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;16;2;4;2;4;0;8;0;html-keyboard-response;722;644584;0.0-722.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_3.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_23.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_;999;999;rsvp_img_15;5;16;2;4;2;4;0;8;0;rsvp_flux;723;645640;0.0-723.0;9546715;05/05/2020 14:35
879.68999997247;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;16;2;4;2;4;0;8;0;html-keyboard-response;724;646523;0.0-724.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;725;646562;0.0-725.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;17;2;4;2;7;2;11;3;html-keyboard-response;726;647566;0.0-726.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFN_24.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_28.jpg,;999;999;rsvp_img_15;5;17;2;4;2;7;2;11;3;rsvp_flux;727;648620;0.0-727.0;9546715;05/05/2020 14:35
843.9200000139;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;17;2;4;2;7;2;11;3;html-keyboard-response;728;649466;0.0-728.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;729;649508;0.0-729.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;18;2;5;2;7;3;9;1;html-keyboard-response;730;650512;0.0-730.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_70.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_scramble_33.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_scramble_42.jpg,imgJS/WMN_scramble_3.jpg,imgJS/WMN_13.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WMF_6.jpg,imgJS/WMN_;999;999;rsvp_img_15;5;18;2;5;2;7;3;9;1;rsvp_flux;731;651566;0.0-731.0;9546715;05/05/2020 14:35
909.32500001509;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;18;2;5;2;7;3;9;1;html-keyboard-response;732;652479;0.0-732.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;733;652520;0.0-733.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;19;2;4;2;4;0;6;0;html-keyboard-response;734;653524;0.0-734.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_27.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_5.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scram;999;999;rsvp_img_15;5;19;2;4;2;4;0;6;0;rsvp_flux;735;654578;0.0-735.0;9546715;05/05/2020 14:35
716.53500001412;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;19;2;4;2;4;0;6;0;html-keyboard-response;736;655298;0.0-736.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;737;655353;0.0-737.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;20;2;5;2;7;3;11;0;html-keyboard-response;738;656358;0.0-738.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_22.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_45.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_scramble_75.jpg,;999;999;rsvp_img_15;5;20;2;5;2;7;3;11;0;rsvp_flux;739;657412;0.0-739.0;9546715;05/05/2020 14:35
798.32499998156;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;20;2;5;2;7;3;11;0;html-keyboard-response;740;658213;0.0-740.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;741;658253;0.0-741.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;21;2;6;2;6;2;10;1;html-keyboard-response;742;659259;0.0-742.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_scramble_5.jpg,imgJS/WFN_scramble_43.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_78.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_37.jpg,;999;999;rsvp_img_15;5;21;2;6;2;6;2;10;1;rsvp_flux;743;660312;0.0-743.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;745;661388;0.0-745.0;9546715;05/05/2020 14:35
1069.1850000294;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;21;2;6;2;6;2;10;1;html-keyboard-response;744;661385;0.0-744.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;22;2;6;2;7;2;9;0;html-keyboard-response;746;662432;0.0-746.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_36.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_scramble_12.jpg,imgJS/WFN_scramble_75.jpg,imgJS/WFN_25.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFF_24.jpg,imgJS/WFN;999;999;rsvp_img_15;5;22;2;6;2;7;2;9;0;rsvp_flux;747;663486;0.0-747.0;9546715;05/05/2020 14:35
741.85500002932;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;22;2;6;2;7;2;9;0;html-keyboard-response;748;664231;0.0-748.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;749;664284;0.0-749.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;23;2;3;2;5;1;7;1;html-keyboard-response;750;665289;0.0-750.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_7.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_22.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_s;999;999;rsvp_img_15;5;23;2;3;2;5;1;7;1;rsvp_flux;751;666342;0.0-751.0;9546715;05/05/2020 14:35
762.63499993365;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;23;2;3;2;5;1;7;1;html-keyboard-response;752;667108;0.0-752.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;753;667146;0.0-753.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;24;2;3;2;6;3;10;2;html-keyboard-response;754;668150;0.0-754.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_78.jpg,imgJS/WMN_scramble_82.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WMN_80.jpg,imgJS/WMN_scramble_35.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WMN_scramble_22.jpg,;999;999;rsvp_img_15;5;24;2;3;2;6;3;10;2;rsvp_flux;755;669205;0.0-755.0;9546715;05/05/2020 14:35
477.6149999816;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;24;2;3;2;6;3;10;2;html-keyboard-response;756;669686;0.0-756.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;757;669734;0.0-757.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;25;2;5;2;8;3;10;1;html-keyboard-response;758;670738;0.0-758.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_54.jpg,imgJS/WMN_scramble_2.jpg,imgJS/WMN_scramble_31.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WMN_scramble_37.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_54.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_82.jpg,imgJS/WMN_scramble_86.jpg,;999;999;rsvp_img_15;5;25;2;5;2;8;3;10;1;rsvp_flux;759;671791;0.0-759.0;9546715;05/05/2020 14:35
1664.6100000944;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;25;2;5;2;8;3;10;1;html-keyboard-response;760;673458;0.0-760.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;761;673497;0.0-761.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;26;2;5;2;4;3;6;0;html-keyboard-response;762;674502;0.0-762.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_89.jpg,imgJS/WMN_scramble_81.jpg,imgJS/WMN_scramble_74.jpg,imgJS/WMN_32.jpg,imgJS/WMN_scramble_51.jpg,imgJS/WFF_30.jpg,imgJS/WMN_scramble_8.jpg,imgJS/WMN_scramble_91.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN;999;999;rsvp_img_15;5;26;2;5;2;4;3;6;0;rsvp_flux;763;675556;0.0-763.0;9546715;05/05/2020 14:35
498.06000001263;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;26;2;5;2;4;3;6;0;html-keyboard-response;764;676057;0.0-764.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;765;676098;0.0-765.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;27;2;5;2;4;3;6;1;html-keyboard-response;766;677102;0.0-766.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_9.jpg,imgJS/WMN_scramble_39.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_61.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WMF_19.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_82.jpg,imgJS/WMN_scramble_25.jpg,imgJS/WMN_;999;999;rsvp_img_15;5;27;2;5;2;4;3;6;1;rsvp_flux;767;678157;0.0-767.0;9546715;05/05/2020 14:35
504.0100000333;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;5;27;2;5;2;4;3;6;1;html-keyboard-response;768;678663;0.0-768.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;769;678702;0.0-769.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;28;2;5;2;4;3;6;1;html-keyboard-response;770;679706;0.0-770.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_5.jpg,imgJS/WMN_46.jpg,imgJS/WMN_scramble_25.jpg,imgJS/WMF_18.jpg,imgJS/WMN_scramble_31.jpg,imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WMN_sc;999;999;rsvp_img_15;5;28;2;5;2;4;3;6;1;rsvp_flux;771;680761;0.0-771.0;9546715;05/05/2020 14:35
1093.5399999144;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;5;28;2;5;2;4;3;6;1;html-keyboard-response;772;681858;0.0-772.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;773;681898;0.0-773.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;5;29;2;6;2;6;2;10;1;html-keyboard-response;774;682903;0.0-774.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_82.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_85.jpg,imgJS/WFN_76.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_63.jpg,imgJS/WFN_scramble_63.jpg,i;999;999;rsvp_img_15;5;29;2;6;2;6;2;10;1;rsvp_flux;775;683958;0.0-775.0;9546715;05/05/2020 14:35
652.71499997471;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;5;29;2;6;2;6;2;10;1;html-keyboard-response;776;684614;0.0-776.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;777;684664;0.0-777.0;9546715;05/05/2020 14:35
999;instructions/instructionsDiapo/Slide4.jpg;999;999;instrCondi;6;999;NULL;NULL;1;999;999;999;999;image-keyboard-response;778;686032;0.0-778.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;0;1;3;1;4;3;8;3;html-keyboard-response;779;687036;0.0-779.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_18.jpg,imgJS/WMN_scramble_8.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WMN_29.jpg,imgJS/WMN_scramble_33.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_30.jpg,imgJS/WMN_scramble_43.jpg,imgJS/WMN_;999;999;rsvp_img_15;6;0;1;3;1;4;3;8;3;rsvp_flux;780;688090;0.0-780.0;9546715;05/05/2020 14:35
348.35999994539;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;0;1;3;1;4;3;8;3;html-keyboard-response;781;688441;0.0-781.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;782;688480;0.0-782.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;1;1;2;1;8;0;10;2;html-keyboard-response;783;689485;0.0-783.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_32.jpg,imgJS/WFF_scramble_4.jpg,im;999;999;rsvp_img_15;6;1;1;2;1;8;0;10;2;rsvp_flux;784;690538;0.0-784.0;9546715;05/05/2020 14:35
679.89999998827;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;1;1;2;1;8;0;10;2;html-keyboard-response;785;691221;0.0-785.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;786;691268;0.0-786.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;2;1;4;1;8;2;12;2;html-keyboard-response;787;692273;0.0-787.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_32.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_72.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_55.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_37.jpg,imgJS/WFN_scramble_39.jpg,i;999;999;rsvp_img_15;6;2;1;4;1;8;2;12;2;rsvp_flux;788;693327;0.0-788.0;9546715;05/05/2020 14:35
1224.8749999562;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;2;1;4;1;8;2;12;2;html-keyboard-response;789;694555;0.0-789.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;790;694603;0.0-790.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;3;1;4;1;6;0;8;0;html-keyboard-response;791;695609;0.0-791.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_31.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_24.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF;999;999;rsvp_img_15;6;3;1;4;1;6;0;8;0;rsvp_flux;792;696663;0.0-792.0;9546715;05/05/2020 14:35
685.56000001263;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;3;1;4;1;6;0;8;0;html-keyboard-response;793;697352;0.0-793.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;794;697389;0.0-794.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;4;1;1;1;6;1;8;3;html-keyboard-response;795;698393;0.0-795.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_5.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMN_31.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;6;4;1;1;1;6;1;8;3;rsvp_flux;796;699447;0.0-796.0;9546715;05/05/2020 14:35
533.31500000786;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;4;1;1;1;6;1;8;3;html-keyboard-response;797;699983;0.0-797.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;798;700021;0.0-798.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;6;5;1;1;1;4;1;6;3;html-keyboard-response;799;701025;0.0-799.0;9546715;05/05/2020 14:35
