rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;625;614547;0.0-625.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;5;22;1;2;2;8;0;10;3;html-keyboard-response;626;615551;0.0-626.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_22.jpg,imgJS/WFF_scramble_33.jpg,im;999;999;rsvp_img_15;5;22;1;2;2;8;0;10;3;rsvp_flux;627;616606;0.0-627.0;8651065;06/05/2020 14:25
524.76500009652;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;22;1;2;2;8;0;10;3;html-keyboard-response;628;617134;0.0-628.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;629;617174;0.0-629.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;5;23;1;2;2;7;0;9;2;html-keyboard-response;630;618178;0.0-630.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_35.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFN_35.jpg,imgJS/WFF;999;999;rsvp_img_15;5;23;1;2;2;7;0;9;2;rsvp_flux;631;619232;0.0-631.0;8651065;06/05/2020 14:25
870.91499997769;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;5;23;1;2;2;7;0;9;2;html-keyboard-response;632;620106;0.0-632.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;633;620145;0.0-633.0;8651065;06/05/2020 14:25
999;instructions/instructionsDiapo/Slide11.jpg;999;999;instrCondi;6;999;NULL;NULL;2;999;999;999;999;image-keyboard-response;634;668994;0.0-634.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;0;2;4;2;6;2;10;2;html-keyboard-response;635;669998;0.0-635.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_85.jpg,imgJS/WFN_84.jpg,imgJS/WFN_scramble_77.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_34.jpg;999;999;rsvp_img_15;6;0;2;4;2;6;2;10;2;rsvp_flux;636;671053;0.0-636.0;8651065;06/05/2020 14:25
1067.7700000815;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;0;2;4;2;6;2;10;2;html-keyboard-response;637;672124;0.0-637.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;638;672169;0.0-638.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;1;2;5;2;6;3;8;1;html-keyboard-response;639;673173;0.0-639.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_scramble_78.jpg,imgJS/WMN_scramble_22.jpg,imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WMN_52.jpg,imgJS/WMN_scramble_71.jpg,imgJS/WMF_8.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN;999;999;rsvp_img_15;6;1;2;5;2;6;3;8;1;rsvp_flux;640;674228;0.0-640.0;8651065;06/05/2020 14:25
956.66999998502;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;1;2;5;2;6;3;8;1;html-keyboard-response;641;675188;0.0-641.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;642;675229;0.0-642.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;2;2;5;2;4;3;8;0;html-keyboard-response;643;676234;0.0-643.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN_61.jpg,imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_46.jpg,imgJS/WFF_7.jpg,imgJS/WMN_scramble_43.jpg,imgJS/WMN;999;999;rsvp_img_15;6;2;2;5;2;4;3;8;0;rsvp_flux;644;677288;0.0-644.0;8651065;06/05/2020 14:25
866.35500006378;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;2;2;5;2;4;3;8;0;html-keyboard-response;645;678158;0.0-645.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;646;678198;0.0-646.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;3;2;6;2;6;2;8;0;html-keyboard-response;647;679202;0.0-647.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_27.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_15.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFF_3.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_;999;999;rsvp_img_15;6;3;2;6;2;6;2;8;0;rsvp_flux;648;680255;0.0-648.0;8651065;06/05/2020 14:25
624.63500001468;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;3;2;6;2;6;2;8;0;html-keyboard-response;649;680883;0.0-649.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;650;680934;0.0-650.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;4;2;3;2;7;1;11;1;html-keyboard-response;651;681938;0.0-651.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_4.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_14.jpg,imgJ;999;999;rsvp_img_15;6;4;2;3;2;7;1;11;1;rsvp_flux;652;682993;0.0-652.0;8651065;06/05/2020 14:25
1520.2900000149;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;4;2;3;2;7;1;11;1;html-keyboard-response;653;684516;0.0-653.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;654;684564;0.0-654.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;5;2;4;2;5;0;9;1;html-keyboard-response;655;685570;0.0-655.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_35.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WMF_25.jpg,imgJS/WFF;999;999;rsvp_img_15;6;5;2;4;2;5;0;9;1;rsvp_flux;656;686624;0.0-656.0;8651065;06/05/2020 14:25
1550.3099999623;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;5;2;4;2;5;0;9;1;html-keyboard-response;657;688177;0.0-657.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;658;688216;0.0-658.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;6;2;3;2;8;1;10;1;html-keyboard-response;659;689221;0.0-659.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_4.jpg,imgJS/WMF_scramble_27.jpg,i;999;999;rsvp_img_15;6;6;2;3;2;8;1;10;1;rsvp_flux;660;690275;0.0-660.0;8651065;06/05/2020 14:25
687.7000000095;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;6;2;3;2;8;1;10;1;html-keyboard-response;661;690966;0.0-661.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;662;691004;0.0-662.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;7;2;4;2;4;0;8;0;html-keyboard-response;663;692008;0.0-663.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_23.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_28.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF;999;999;rsvp_img_15;6;7;2;4;2;4;0;8;0;rsvp_flux;664;693062;0.0-664.0;8651065;06/05/2020 14:25
386.37000008021;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;7;2;4;2;4;0;8;0;html-keyboard-response;665;693452;0.0-665.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;666;693490;0.0-666.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;8;2;5;2;6;3;8;0;html-keyboard-response;667;694495;0.0-667.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_18.jpg,imgJS/WMN_8.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WFF_8.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_;999;999;rsvp_img_15;6;8;2;5;2;6;3;8;0;rsvp_flux;668;695550;0.0-668.0;8651065;06/05/2020 14:25
314.35000000056;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;8;2;5;2;6;3;8;0;html-keyboard-response;669;695867;0.0-669.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;670;695912;0.0-670.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;9;2;6;2;5;2;7;0;html-keyboard-response;671;696917;0.0-671.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_7.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFF_17.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_27.jpg,imgJS/WFN;999;999;rsvp_img_15;6;9;2;6;2;5;2;7;0;rsvp_flux;672;697972;0.0-672.0;8651065;06/05/2020 14:25
841.66499995627;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;9;2;6;2;5;2;7;0;html-keyboard-response;673;698816;0.0-673.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;674;698857;0.0-674.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;10;2;5;2;8;3;12;0;html-keyboard-response;675;699861;0.0-675.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_43.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_42.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WMN_scramble_32.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_1.jpg,imgJS/WMN_scramble_31.jpg,;999;999;rsvp_img_15;6;10;2;5;2;8;3;12;0;rsvp_flux;676;700915;0.0-676.0;8651065;06/05/2020 14:25
500.93999993987;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;10;2;5;2;8;3;12;0;html-keyboard-response;677;701419;0.0-677.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;678;701473;0.0-678.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;11;2;6;2;8;2;10;0;html-keyboard-response;679;702479;0.0-679.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_4.jpg,imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_44.jpg,imgJS/WFN_scramble_84.jpg,imgJS/WFN_34.jpg,imgJS/WFN_scramble_49.jpg,;999;999;rsvp_img_15;6;11;2;6;2;8;2;10;0;rsvp_flux;680;703532;0.0-680.0;8651065;06/05/2020 14:25
736.7249999661;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;11;2;6;2;8;2;10;0;html-keyboard-response;681;704272;0.0-681.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;682;704311;0.0-682.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;12;2;6;2;7;2;9;0;html-keyboard-response;683;705316;0.0-683.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_13.jpg,imgJS/WFN_scramble_5.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_72.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_60.jpg,imgJS/WFN_scramble_82.jpg,imgJS/WFN_12.jpg,imgJS/WFN_scramble_50.jpg,imgJS/WFF_3.jpg,imgJS/WFN_;999;999;rsvp_img_15;6;12;2;6;2;7;2;9;0;rsvp_flux;684;706370;0.0-684.0;8651065;06/05/2020 14:25
620.93500001356;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;12;2;6;2;7;2;9;0;html-keyboard-response;685;706994;0.0-685.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;686;707033;0.0-686.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;13;2;4;2;8;0;12;1;html-keyboard-response;687;708037;0.0-687.0;8651065;06/05/2020 14:25
999;imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_15.jpg,imgJS/WFF_scramble_23.jpg,;999;999;rsvp_img_15;6;13;2;4;2;8;0;12;1;rsvp_flux;688;709091;0.0-688.0;8651065;06/05/2020 14:25
481.10500001349;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;13;2;4;2;8;0;12;1;html-keyboard-response;689;709575;0.0-689.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;690;709630;0.0-690.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;14;2;5;2;4;3;6;0;html-keyboard-response;691;710634;0.0-691.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_15.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_scramble_56.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_16.jpg,imgJS/WMN_scramble_40.jpg,imgJS/WFF_25.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WM;999;999;rsvp_img_15;6;14;2;5;2;4;3;6;0;rsvp_flux;692;711689;0.0-692.0;8651065;06/05/2020 14:25
690.11000008322;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;14;2;5;2;4;3;6;0;html-keyboard-response;693;712382;0.0-693.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;694;712423;0.0-694.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;15;2;5;2;6;3;8;0;html-keyboard-response;695;713427;0.0-695.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_scramble_86.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_81.jpg,imgJS/WMN_65.jpg,imgJS/WMN_scramble_85.jpg,imgJS/WFF_16.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WM;999;999;rsvp_img_15;6;15;2;5;2;6;3;8;0;rsvp_flux;696;714481;0.0-696.0;8651065;06/05/2020 14:25
633.49999999627;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;15;2;5;2;6;3;8;0;html-keyboard-response;697;715118;0.0-697.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;698;715165;0.0-698.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;16;2;3;2;4;1;8;1;html-keyboard-response;699;716169;0.0-699.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_18.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_26.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_s;999;999;rsvp_img_15;6;16;2;3;2;4;1;8;1;rsvp_flux;700;717226;0.0-700.0;8651065;06/05/2020 14:25
557.56500002462;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;6;16;2;3;2;4;1;8;1;html-keyboard-response;701;717787;0.0-701.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;702;717828;0.0-702.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;17;2;6;2;6;2;10;1;html-keyboard-response;703;718832;0.0-703.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_74.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_76.jpg,imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_34.jpg,;999;999;rsvp_img_15;6;17;2;6;2;6;2;10;1;rsvp_flux;704;719885;0.0-704.0;8651065;06/05/2020 14:25
742.34999995679;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;17;2;6;2;6;2;10;1;html-keyboard-response;705;720631;0.0-705.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;706;720678;0.0-706.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;18;2;3;2;7;1;11;0;html-keyboard-response;707;721682;0.0-707.0;8651065;06/05/2020 14:25
999;imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_2.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_6.jpg,imgJ;999;999;rsvp_img_15;6;18;2;3;2;7;1;11;0;rsvp_flux;708;722736;0.0-708.0;8651065;06/05/2020 14:25
777.14999997988;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;18;2;3;2;7;1;11;0;html-keyboard-response;709;723516;0.0-709.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;710;723555;0.0-710.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;19;2;5;2;8;3;12;1;html-keyboard-response;711;724559;0.0-711.0;8651065;06/05/2020 14:25
999;imgJS/WMN_scramble_4.jpg,imgJS/WMN_scramble_25.jpg,imgJS/WMN_scramble_23.jpg,imgJS/WMN_scramble_29.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_11.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_69.jpg,imgJS/WMN_scramble_54.jpg,;999;999;rsvp_img_15;6;19;2;5;2;8;3;12;1;rsvp_flux;712;725613;0.0-712.0;8651065;06/05/2020 14:25
1475.3750000382;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;6;19;2;5;2;8;3;12;1;html-keyboard-response;713;727091;0.0-713.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;714;727129;0.0-714.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;20;2;6;2;4;2;6;1;html-keyboard-response;715;728134;0.0-715.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_82.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFN_67.jpg,imgJS/WFN_scramble_23.jpg,imgJS/WMF_27.jpg,imgJS/WFN_scramble_84.jpg,imgJS/WFN_scramble_67.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WF;999;999;rsvp_img_15;6;20;2;6;2;4;2;6;1;rsvp_flux;716;729187;0.0-716.0;8651065;06/05/2020 14:25
857.44500008877;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;20;2;6;2;4;2;6;1;html-keyboard-response;717;730047;0.0-717.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;718;730086;0.0-718.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;21;2;6;2;5;2;7;0;html-keyboard-response;719;731091;0.0-719.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_45.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_17.jpg,imgJS/WFN_scramble_85.jpg,imgJS/WFF_30.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WF;999;999;rsvp_img_15;6;21;2;6;2;5;2;7;0;rsvp_flux;720;732146;0.0-720.0;8651065;06/05/2020 14:25
770.33999993;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;6;21;2;6;2;5;2;7;0;html-keyboard-response;721;732920;0.0-721.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;722;732960;0.0-722.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;22;2;6;2;5;2;7;1;html-keyboard-response;723;733964;0.0-723.0;8651065;06/05/2020 14:25
999;imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_scramble_75.jpg,imgJS/WFN_scramble_74.jpg,imgJS/WFN_63.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WMF_8.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN;999;999;rsvp_img_15;6;22;2;6;2;5;2;7;1;rsvp_flux;724;735020;0.0-724.0;8651065;06/05/2020 14:25
703.63500004169;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;6;22;2;6;2;5;2;7;1;html-keyboard-response;725;735726;0.0-725.0;8651065;06/05/2020 14:25
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;726;735766;0.0-726.0;8651065;06/05/2020 14:25
999;fixation_cross;999;999;fixation;6;23;2;5;2;7;3;9;0;html-keyboard-response;727;736771;0.0-727.0;8651065;06/05/2020 14:25
